UF;Município;Gênero;Grau de instrução;Cor / Raça;Faixa etária;Eleitorado;Com deficiência;Voto facultativo
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;19 anos;31;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;20 anos;50;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;21 a 24 anos;140;2;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;25 a 29 anos;41;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;30 a 34 anos;52;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;35 a 39 anos;31;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;40 a 44 anos;30;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;45 a 49 anos;14;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;50 a 54 anos;8;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;55 a 59 anos;8;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;60 a 64 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;65 a 69 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;70 a 74 anos;2;0;2
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Parda;80 a 84 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Preta;18 anos;5;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Preta;19 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Preta;20 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Preta;21 a 24 anos;8;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Preta;25 a 29 anos;6;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Preta;30 a 34 anos;2;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Preta;35 a 39 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Preta;40 a 44 anos;4;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Preta;45 a 49 anos;4;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Preta;50 a 54 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO COMPLETO;Preta;60 a 64 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Amarela;16 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Amarela;45 a 49 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;16 anos;19;0;19
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;17 anos;26;0;26
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;18 anos;26;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;19 anos;17;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;20 anos;15;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;21 a 24 anos;14;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;25 a 29 anos;7;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;30 a 34 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;35 a 39 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;40 a 44 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;45 a 49 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;50 a 54 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;55 a 59 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Branca;65 a 69 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;16 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;17 anos;6;0;6
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;18 anos;7;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;19 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;20 anos;6;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;21 a 24 anos;18;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;25 a 29 anos;7;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;30 a 34 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;35 a 39 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Indígena;40 a 44 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;20 anos;11;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;21 a 24 anos;191;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;25 a 29 anos;144;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;30 a 34 anos;96;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;35 a 39 anos;82;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;40 a 44 anos;48;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;45 a 49 anos;36;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;50 a 54 anos;20;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;55 a 59 anos;23;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;60 a 64 anos;8;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;65 a 69 anos;8;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;70 a 74 anos;4;0;4
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;75 a 79 anos;2;0;2
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO INFORMADO;80 a 84 anos;1;1;1
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;16 anos;37;0;37
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;17 anos;42;0;42
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;18 anos;45;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;19 anos;45;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;20 anos;34;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;21 a 24 anos;58;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;25 a 29 anos;21;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;30 a 34 anos;16;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;35 a 39 anos;8;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;40 a 44 anos;12;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;45 a 49 anos;6;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;50 a 54 anos;4;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Parda;55 a 59 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;16 anos;3;0;3
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;17 anos;7;0;7
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;18 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;19 anos;4;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;20 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;21 a 24 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;25 a 29 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;30 a 34 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;35 a 39 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;ENSINO MÉDIO INCOMPLETO;Preta;40 a 44 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Branca;40 a 44 anos;6;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Branca;45 a 49 anos;7;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Branca;50 a 54 anos;7;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Branca;55 a 59 anos;11;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Branca;60 a 64 anos;12;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Branca;65 a 69 anos;10;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Branca;70 a 74 anos;7;0;7
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Branca;75 a 79 anos;2;0;2
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Branca;80 a 84 anos;2;1;2
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Indígena;30 a 34 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Indígena;35 a 39 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Indígena;40 a 44 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Indígena;50 a 54 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Indígena;55 a 59 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Indígena;60 a 64 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;30 a 34 anos;6;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;35 a 39 anos;14;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;40 a 44 anos;68;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;45 a 49 anos;123;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;50 a 54 anos;158;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;55 a 59 anos;145;2;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;60 a 64 anos;155;3;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;65 a 69 anos;129;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;70 a 74 anos;133;1;133
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;75 a 79 anos;70;1;70
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;80 a 84 anos;58;0;58
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;85 a 89 anos;31;1;31
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;90 a 94 anos;12;0;12
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;NÃO INFORMADO;95 a 99 anos;2;0;2
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Parda;25 a 29 anos;1;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Parda;35 a 39 anos;4;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Parda;40 a 44 anos;7;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Parda;45 a 49 anos;9;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Parda;50 a 54 anos;19;2;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Parda;55 a 59 anos;13;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Parda;60 a 64 anos;14;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Parda;65 a 69 anos;12;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Parda;70 a 74 anos;10;0;10
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Parda;75 a 79 anos;4;0;4
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Preta;45 a 49 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Preta;50 a 54 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Preta;55 a 59 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Preta;60 a 64 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Preta;65 a 69 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Preta;70 a 74 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;FEMININO;LÊ E ESCREVE;Preta;75 a 79 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;16 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;21 a 24 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;25 a 29 anos;5;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;30 a 34 anos;14;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;35 a 39 anos;15;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;40 a 44 anos;15;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;45 a 49 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;50 a 54 anos;8;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;55 a 59 anos;7;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;60 a 64 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;65 a 69 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;70 a 74 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Branca;75 a 79 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Indígena;25 a 29 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Indígena;40 a 44 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;25 a 29 anos;39;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;30 a 34 anos;137;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;35 a 39 anos;176;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;40 a 44 anos;165;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;45 a 49 anos;138;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;50 a 54 anos;106;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;55 a 59 anos;80;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;60 a 64 anos;47;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;65 a 69 anos;34;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;70 a 74 anos;11;0;11
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;NÃO INFORMADO;75 a 79 anos;4;0;4
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Parda;21 a 24 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Parda;25 a 29 anos;16;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Parda;30 a 34 anos;26;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Parda;35 a 39 anos;19;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Parda;40 a 44 anos;15;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Parda;45 a 49 anos;13;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Parda;50 a 54 anos;5;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Parda;55 a 59 anos;12;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Parda;60 a 64 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Parda;65 a 69 anos;1;1;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Preta;21 a 24 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Preta;25 a 29 anos;5;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Preta;30 a 34 anos;4;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Preta;35 a 39 anos;4;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Preta;40 a 44 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Preta;45 a 49 anos;5;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Preta;55 a 59 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR COMPLETO;Preta;65 a 69 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Branca;16 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Branca;17 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Branca;18 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Branca;19 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Branca;21 a 24 anos;19;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Branca;25 a 29 anos;6;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Branca;30 a 34 anos;4;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Branca;35 a 39 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Branca;40 a 44 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Branca;60 a 64 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Branca;65 a 69 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Indígena;21 a 24 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Indígena;40 a 44 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;21 a 24 anos;11;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;25 a 29 anos;149;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;30 a 34 anos;71;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;35 a 39 anos;42;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;40 a 44 anos;36;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;45 a 49 anos;17;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;50 a 54 anos;8;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;55 a 59 anos;13;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;60 a 64 anos;6;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;NÃO INFORMADO;65 a 69 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Parda;17 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Parda;18 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Parda;19 anos;1;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Parda;20 anos;4;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Parda;21 a 24 anos;27;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Parda;25 a 29 anos;9;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Parda;30 a 34 anos;8;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Parda;35 a 39 anos;3;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Parda;45 a 49 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Preta;21 a 24 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;FEMININO;SUPERIOR INCOMPLETO;Preta;30 a 34 anos;2;0;0
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Branca;21 a 24 anos;1;1;1
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Branca;30 a 34 anos;1;1;1
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Branca;40 a 44 anos;1;1;1
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Branca;50 a 54 anos;2;0;2
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Branca;55 a 59 anos;2;0;2
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Branca;60 a 64 anos;3;0;3
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Branca;65 a 69 anos;2;0;2
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Branca;70 a 74 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Branca;80 a 84 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Indígena;18 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Indígena;25 a 29 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Indígena;60 a 64 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Indígena;70 a 74 anos;1;0;1
RO;ALTA FLORESTA D'OESTE;MASCULINO;ANALFABETO;Indígena;85 a 89 anos;2;0;2
