ANO_ELEICAO;NR_TURNO;DS_ELEICAO;DT_ELEICAO;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;QT_VOTOS_NOMINAIS_VALIDOS
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;434;NOVA MAMORÉ;1;7;Deputado Estadual;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);100
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;299;ROLIM DE MOURA;29;7;Deputado Estadual;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);11
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;701;PARECIS;19;7;Deputado Estadual;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);15
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;795;SÃO FRANCISCO DO GUAPORÉ;5;7;Deputado Estadual;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);207
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;418;SÃO MIGUEL DO GUAPORÉ;35;7;Deputado Estadual;Federação;13;PT;Partido dos Trabalhadores;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);330
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;671;CAMPO NOVO DE RONDÔNIA;34;7;Deputado Estadual;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;671;CAMPO NOVO DE RONDÔNIA;34;7;Deputado Estadual;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;94;CACOAL;11;7;Deputado Estadual;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);4
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;680;CUJUBIM;26;7;Deputado Estadual;Federação;43;PV;Partido Verde;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);1
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;752;TEIXEIRÓPOLIS;13;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;643
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;795;SÃO FRANCISCO DO GUAPORÉ;5;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;519
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;779;BURITIS;34;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;69
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;612;GOVERNADOR JORGE TEIXEIRA;27;7;Deputado Estadual;Partido isolado;55;PSD;Partido Social Democrático;PARTIDO ISOLADO;PSD;81
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;620;CACAULÂNDIA;26;7;Deputado Estadual;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;194
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;337;ALVORADA DO OESTE;18;7;Deputado Estadual;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;233
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;21;7;Deputado Estadual;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;3803
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;647;RIO CRESPO;26;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;220
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;78;ARIQUEMES;7;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;6384
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;2;7;Deputado Estadual;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;4634
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;795;SÃO FRANCISCO DO GUAPORÉ;5;6;Deputado Federal;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;40
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;655;CORUMBIARA;16;6;Deputado Federal;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;19
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;620;CACAULÂNDIA;26;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;450;CABIXI;8;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;671;CAMPO NOVO DE RONDÔNIA;34;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;6
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;558;VALE DO PARAÍSO;28;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;434;NOVA MAMORÉ;1;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;12
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;337;ALVORADA DO OESTE;18;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;5
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;450;CABIXI;8;7;Deputado Estadual;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;604;MINISTRO ANDREAZZA;11;6;Deputado Federal;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;53
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;299;ROLIM DE MOURA;29;6;Deputado Federal;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;2124
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;310;ALTA FLORESTA D OESTE;17;6;Deputado Federal;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;374
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;639;ALTO PARAÍSO;25;6;Deputado Federal;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;1429
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;604;MINISTRO ANDREAZZA;11;6;Deputado Federal;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;469
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;698;VALE DO ANARI;32;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);22
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;701;PARECIS;19;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);22
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;116;PIMENTA BUENO;9;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;14
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;680;CUJUBIM;26;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;1903
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;663;MONTE NEGRO;25;6;Deputado Federal;Partido isolado;15;MDB;Movimento Democrático Brasileiro;PARTIDO ISOLADO;MDB;2236
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;396;MACHADINHO D OESTE;32;6;Deputado Federal;Partido isolado;15;MDB;Movimento Democrático Brasileiro;PARTIDO ISOLADO;MDB;3588
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;698;VALE DO ANARI;32;6;Deputado Federal;Partido isolado;15;MDB;Movimento Democrático Brasileiro;PARTIDO ISOLADO;MDB;1812
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;680;CUJUBIM;26;7;Deputado Estadual;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;682
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;558;VALE DO PARAÍSO;28;7;Deputado Estadual;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;28
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;590;THEOBROMA;27;6;Deputado Federal;Federação;65;PC do B;Partido Comunista do Brasil;FEDERAÇÃO;Federação Brasil da Esperança - FE BRASIL(PT/PC do B/PV);33
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;6;Deputado Federal;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;324
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;558;VALE DO PARAÍSO;28;7;Deputado Estadual;Partido isolado;33;PMN;Partido da Mobilização Nacional;PARTIDO ISOLADO;PMN;22
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;701;PARECIS;19;6;Deputado Federal;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;1014
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;728;PRIMAVERA DE RONDÔNIA;9;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);11
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;450;CABIXI;8;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;1
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;6;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;564
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;230;COLORADO DO OESTE;8;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;1
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;175;OURO PRETO DO OESTE;13;6;Deputado Federal;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;12
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;639;ALTO PARAÍSO;25;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;2012
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;213;COSTA MARQUES;5;6;Deputado Federal;Partido isolado;15;MDB;Movimento Democrático Brasileiro;PARTIDO ISOLADO;MDB;772
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;531;CASTANHEIRAS;15;6;Deputado Federal;Partido isolado;15;MDB;Movimento Democrático Brasileiro;PARTIDO ISOLADO;MDB;524
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;2;7;Deputado Estadual;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;12487
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;566;URUPÁ;18;7;Deputado Estadual;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;587
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;418;SÃO MIGUEL DO GUAPORÉ;35;7;Deputado Estadual;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;18
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;337;ALVORADA DO OESTE;18;7;Deputado Estadual;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;34
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;809;CHUPINGUAIA;8;7;Deputado Estadual;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;11
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;7;Deputado Estadual;Partido isolado;70;AVANTE;AVANTE;PARTIDO ISOLADO;AVANTE;38
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;272;CEREJEIRAS;16;6;Deputado Federal;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;211
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;582;SERINGUEIRAS;35;6;Deputado Federal;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;PARTIDO ISOLADO;REPUBLICANOS;140
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;574;MIRANTE DA SERRA;28;7;Deputado Estadual;Partido isolado;33;PMN;Partido da Mobilização Nacional;PARTIDO ISOLADO;PMN;28
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;116;PIMENTA BUENO;9;7;Deputado Estadual;Partido isolado;33;PMN;Partido da Mobilização Nacional;PARTIDO ISOLADO;PMN;848
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;6;Deputado Federal;Partido isolado;35;PMB;Partido da Mulher Brasileira;PARTIDO ISOLADO;PMB;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;736;ALTO ALEGRE DOS PARECIS;19;6;Deputado Federal;Partido isolado;35;PMB;Partido da Mulher Brasileira;PARTIDO ISOLADO;PMB;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;531;CASTANHEIRAS;15;7;Deputado Estadual;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;76
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;620;CACAULÂNDIA;26;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;227
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;191;PRESIDENTE MÉDICI;3;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;244
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;86
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;434;NOVA MAMORÉ;1;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;1594
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;418;SÃO MIGUEL DO GUAPORÉ;35;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;672
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;680;CUJUBIM;26;7;Deputado Estadual;Partido isolado;51;PATRIOTA;Patriota;PARTIDO ISOLADO;PATRIOTA;354
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;272;CEREJEIRAS;16;7;Deputado Estadual;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;54
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;78;ARIQUEMES;7;6;Deputado Federal;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;507
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;728;PRIMAVERA DE RONDÔNIA;9;6;Deputado Federal;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;PARTIDO ISOLADO;PTB;15
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;3;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;34
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;590;THEOBROMA;27;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;13
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;418;SÃO MIGUEL DO GUAPORÉ;35;6;Deputado Federal;Partido isolado;36;AGIR;AGIR;PARTIDO ISOLADO;AGIR;2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;515;NOVO HORIZONTE DO OESTE;15;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;7
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;230;COLORADO DO OESTE;8;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;23
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;779;BURITIS;34;5;Senador;Coligação;36;AGIR;AGIR;AGIR POR RONDÔNIA 2;AGIR / PROS;14
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;779;BURITIS;34;7;Deputado Estadual;Partido isolado;12;PDT;Partido Democrático Trabalhista;PARTIDO ISOLADO;PDT;29
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;434;NOVA MAMORÉ;1;6;Deputado Federal;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;111
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;779;BURITIS;34;6;Deputado Federal;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;398
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;752;TEIXEIRÓPOLIS;13;6;Deputado Federal;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;148
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;418;SÃO MIGUEL DO GUAPORÉ;35;6;Deputado Federal;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;97
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;671;CAMPO NOVO DE RONDÔNIA;34;6;Deputado Federal;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;635
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;51;JI-PARANÁ;30;6;Deputado Federal;Partido isolado;22;PL;Partido Liberal;PARTIDO ISOLADO;PL;16165
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;256;ESPIGÃO DO OESTE;12;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);34
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;7;Deputado Estadual;Federação;45;PSDB;Partido da Social Democracia Brasileira;FEDERAÇÃO;Federação PSDB Cidadania(PSDB/CIDADANIA);197
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;256;ESPIGÃO DO OESTE;12;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;3380
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;310;ALTA FLORESTA D OESTE;17;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;3364
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;809;CHUPINGUAIA;8;5;Senador;Coligação;10;REPUBLICANOS;REPUBLICANOS;COMPROMISSO TRABALHO E FÉ;REPUBLICANOS / Federação PSDB Cidadania(PSDB/CIDADANIA) / UNIÃO / PSC / AVANTE / PATRIOTA / MDB;811
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;159;JARU;10;6;Deputado Federal;Partido isolado;15;MDB;Movimento Democrático Brasileiro;PARTIDO ISOLADO;MDB;13335
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;7;Deputado Estadual;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;636
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;787;PIMENTEIRAS DO OESTE;16;7;Deputado Estadual;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;360
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;701;PARECIS;19;3;Governador;Coligação;19;PODE;Podemos;JUNTOS PODEMOS MAIS;PODE / PMN / PSD;145
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;701;PARECIS;19;5;Senador;Coligação;55;PSD;Partido Social Democrático;JUNTOS PODEMOS MAIS;PODE / PSD / PMN;430
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;779;BURITIS;34;5;Senador;Coligação;55;PSD;Partido Social Democrático;JUNTOS PODEMOS MAIS;PODE / PSD / PMN;1187
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;299;ROLIM DE MOURA;29;5;Senador;Coligação;55;PSD;Partido Social Democrático;JUNTOS PODEMOS MAIS;PODE / PSD / PMN;4091
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;647;RIO CRESPO;26;5;Senador;Coligação;22;PL;Partido Liberal;Pelo bem de Rondônia. Pelo bem do Brasil;PL / DC / PTB;906
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;20;6;Deputado Federal;Partido isolado;20;PSC;Partido Social Cristão;PARTIDO ISOLADO;PSC;1320
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;175;OURO PRETO DO OESTE;13;6;Deputado Federal;Partido isolado;20;PSC;Partido Social Cristão;PARTIDO ISOLADO;PSC;2219
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;396;MACHADINHO D OESTE;32;6;Deputado Federal;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;1834
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;701;PARECIS;19;6;Deputado Federal;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;568
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;310;ALTA FLORESTA D OESTE;17;6;Deputado Federal;Partido isolado;44;UNIÃO;UNIÃO BRASIL;PARTIDO ISOLADO;UNIÃO;3684
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;450;CABIXI;8;7;Deputado Estadual;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;493;ITAPUÃ DO OESTE;2;7;Deputado Estadual;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;175;OURO PRETO DO OESTE;13;7;Deputado Estadual;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);2
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;639;ALTO PARAÍSO;25;7;Deputado Estadual;Federação;50;PSOL;Partido Socialismo e Liberdade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;566;URUPÁ;18;7;Deputado Estadual;Partido isolado;15;MDB;Movimento Democrático Brasileiro;PARTIDO ISOLADO;MDB;192
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;35;PORTO VELHO;21;5;Senador;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;2522
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;558;VALE DO PARAÍSO;28;5;Senador;Partido isolado;11;PP;PROGRESSISTAS;PARTIDO ISOLADO;PP;283
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;353;SANTA LUZIA D OESTE;19;5;Senador;Coligação;55;PSD;Partido Social Democrático;JUNTOS PODEMOS MAIS;PODE / PSD / PMN;685
2022;1;Eleições Gerais Estaduais 2022;02/10/2022;RO;RONDÔNIA;272;CEREJEIRAS;16;6;Deputado Federal;Federação;18;REDE;Rede Sustentabilidade;FEDERAÇÃO;Federação PSOL REDE(PSOL/REDE);0
